Net kWh,DATE,calendar_year,month,week,hour,minute,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,open_to_students
152.5,2021-11-16 18:00:00,2021,November,46,18,0,25.0,41.0,53.0,10.0,35.0,210.0,5.0,1
172.0,2021-11-16 19:00:00,2021,November,46,19,0,25.0,40.0,55.0,10.0,34.0,220.0,6.0,1
175.0,2021-11-16 20:00:00,2021,November,46,20,0,28.0,40.0,63.0,10.0,35.0,250.0,5.0,1
172.5,2021-11-16 21:00:00,2021,November,46,21,0,28.0,40.0,63.0,10.0,35.0,270.0,3.0,1
176.75,2021-11-16 22:00:00,2021,November,46,22,0,28.0,40.0,63.0,10.0,35.0,270.0,3.0,1
181.25,2021-11-16 23:00:00,2021,November,46,23,0,28.0,36.0,73.0,10.0,33.0,0.0,0.0,1
169.0,2021-11-17 00:00:00,2021,November,46,0,0,29.0,36.0,76.0,10.0,33.0,260.0,3.0,1
162.25,2021-11-17 01:00:00,2021,November,46,1,0,29.0,35.0,78.0,10.0,33.0,280.0,7.0,1
144.0,2021-11-17 02:00:00,2021,November,46,2,0,27.0,31.0,85.0,10.0,30.0,200.0,3.0,1
121.25,2021-11-17 03:00:00,2021,November,46,3,0,29.0,33.0,85.0,10.0,31.0,260.0,3.0,1
116.25,2021-11-17 04:00:00,2021,November,46,4,0,28.0,32.0,85.0,10.0,31.0,0.0,0.0,1
119.75,2021-11-17 05:00:00,2021,November,46,5,0,28.0,30.0,92.0,10.0,29.0,360.0,3.0,1
124.25,2021-11-17 06:00:00,2021,November,46,6,0,28.0,31.0,89.0,10.0,30.0,0.0,0.0,1
125.75,2021-11-17 07:00:00,2021,November,46,7,0,28.0,30.0,92.0,10.0,29.0,230.0,3.0,1
129.0,2021-11-17 08:00:00,2021,November,46,8,0,31.0,34.0,89.0,10.0,33.0,250.0,3.0,1
134.0,2021-11-17 09:00:00,2021,November,46,9,0,33.0,39.0,79.0,10.0,37.0,0.0,0.0,1
129.25,2021-11-17 10:00:00,2021,November,46,10,0,30.0,45.0,56.0,10.0,39.0,0.0,0.0,1
135.75,2021-11-17 11:00:00,2021,November,46,11,0,28.0,47.0,48.0,10.0,39.0,0.0,0.0,1
130.0,2021-11-17 12:00:00,2021,November,46,12,0,28.0,47.0,48.0,10.0,39.0,180.0,5.0,1
127.5,2021-11-17 13:00:00,2021,November,46,13,0,30.0,48.0,50.0,10.0,40.0,150.0,9.0,1
130.25,2021-11-17 14:00:00,2021,November,46,14,0,32.0,49.0,52.0,10.0,42.0,140.0,11.0,1
155.5,2021-11-17 15:00:00,2021,November,46,15,0,31.0,49.0,50.0,10.0,41.0,170.0,9.0,1
148.75,2021-11-17 16:00:00,2021,November,46,16,0,34.0,49.0,56.0,10.0,42.0,180.0,7.0,1
152.5,2021-11-17 17:00:00,2021,November,46,17,0,35.0,47.0,63.0,10.0,42.0,170.0,7.0,1
161.5,2021-11-17 18:00:00,2021,November,46,18,0,34.0,45.0,66.0,10.0,40.0,200.0,5.0,1
178.25,2021-11-17 19:00:00,2021,November,46,19,0,36.0,47.0,66.0,10.0,42.0,210.0,3.0,1
180.5,2021-11-17 20:00:00,2021,November,46,20,0,38.0,47.0,71.0,10.0,43.0,220.0,6.0,1
179.75,2021-11-17 21:00:00,2021,November,46,21,0,42.0,50.0,74.0,10.0,46.0,200.0,7.0,1
183.75,2021-11-17 22:00:00,2021,November,46,22,0,42.0,49.0,77.0,10.0,46.0,190.0,3.0,1
176.5,2021-11-17 23:00:00,2021,November,46,23,0,47.0,52.0,83.0,10.0,49.0,190.0,3.0,1
181.0,2021-11-18 00:00:00,2021,November,46,0,0,52.0,56.0,87.0,10.0,54.0,180.0,8.0,1
163.5,2021-11-18 01:00:00,2021,November,46,1,0,53.0,56.0,90.0,10.0,54.0,180.0,7.0,1
132.5,2021-11-18 02:00:00,2021,November,46,2,0,53.0,56.0,90.0,10.0,54.0,200.0,8.0,1
119.0,2021-11-18 03:00:00,2021,November,46,3,0,55.0,58.0,90.0,10.0,56.0,200.0,7.0,1
116.5,2021-11-18 04:00:00,2021,November,46,4,0,53.0,56.0,90.0,10.0,54.0,200.0,9.0,1
120.75,2021-11-18 05:00:00,2021,November,46,5,0,53.0,54.0,97.0,10.0,53.0,200.0,7.0,1
124.25,2021-11-18 06:00:00,2021,November,46,6,0,53.0,54.0,97.0,10.0,53.0,200.0,6.0,1
133.0,2021-11-18 07:00:00,2021,November,46,7,0,53.0,54.0,97.0,10.0,53.0,180.0,5.0,1
125.75,2021-11-18 08:00:00,2021,November,46,8,0,54.0,58.0,87.0,10.0,56.0,210.0,8.0,1
132.25,2021-11-18 09:00:00,2021,November,46,9,0,54.0,62.0,75.0,10.0,58.0,220.0,14.0,1
129.25,2021-11-18 10:00:00,2021,November,46,10,0,53.0,64.0,68.0,10.0,58.0,230.0,13.0,1
136.5,2021-11-18 11:00:00,2021,November,46,11,0,52.0,67.0,59.0,10.0,59.0,200.0,15.0,1
141.25,2021-11-18 12:00:00,2021,November,46,12,0,52.0,68.0,57.0,10.0,59.0,200.0,15.0,1
152.0,2021-11-18 13:00:00,2021,November,46,13,0,51.0,68.0,55.0,10.0,58.0,200.0,20.0,1
149.75,2021-11-18 14:00:00,2021,November,46,14,0,51.0,69.0,53.0,10.0,59.0,210.0,15.0,1
152.0,2021-11-18 15:00:00,2021,November,46,15,0,52.0,66.0,61.0,10.0,58.0,180.0,14.0,1
149.25,2021-11-18 16:00:00,2021,November,46,16,0,52.0,62.0,70.0,10.0,56.0,210.0,11.0,1
151.75,2021-11-18 17:00:00,2021,November,46,17,0,53.0,58.0,84.0,10.0,55.0,210.0,10.0,1
165.75,2021-11-18 18:00:00,2021,November,46,18,0,53.0,58.0,84.0,10.0,55.0,210.0,9.0,1
179.25,2021-11-18 19:00:00,2021,November,46,19,0,54.0,58.0,87.0,10.0,56.0,210.0,13.0,1
168.75,2021-11-18 20:00:00,2021,November,46,20,0,54.0,59.0,83.0,10.0,56.0,210.0,11.0,1
170.0,2021-11-18 21:00:00,2021,November,46,21,0,55.0,60.0,84.0,10.0,57.0,220.0,14.0,1
181.0,2021-11-18 22:00:00,2021,November,46,22,0,55.0,61.0,81.0,10.0,58.0,210.0,10.0,1
178.0,2021-11-18 23:00:00,2021,November,46,23,0,56.0,62.0,80.0,10.0,59.0,260.0,9.0,1
177.5,2021-11-19 00:00:00,2021,November,47,0,0,44.0,54.0,69.0,10.0,49.0,330.0,22.0,1
161.25,2021-11-19 01:00:00,2021,November,47,1,0,43.0,49.0,80.0,10.0,46.0,320.0,10.0,1
137.75,2021-11-19 02:00:00,2021,November,47,2,0,42.0,46.0,86.0,5.0,44.0,320.0,8.0,1
120.25,2021-11-19 03:00:00,2021,November,47,3,0,42.0,45.0,90.0,6.0,44.0,300.0,9.0,1
116.5,2021-11-19 04:00:00,2021,November,47,4,0,39.0,42.0,89.0,7.0,41.0,270.0,7.0,1
119.0,2021-11-19 05:00:00,2021,November,47,5,0,38.0,42.0,85.0,10.0,40.0,300.0,5.0,1
123.5,2021-11-19 06:00:00,2021,November,47,6,0,38.0,42.0,85.0,10.0,40.0,280.0,7.0,1
126.0,2021-11-19 07:00:00,2021,November,47,7,0,37.0,41.0,86.0,10.0,39.0,280.0,10.0,1
128.25,2021-11-19 08:00:00,2021,November,47,8,0,35.0,43.0,74.0,10.0,40.0,290.0,8.0,1
128.5,2021-11-19 09:00:00,2021,November,47,9,0,30.0,45.0,56.0,10.0,39.0,290.0,14.0,1
135.75,2021-11-19 10:00:00,2021,November,47,10,0,30.0,46.0,54.0,10.0,39.0,290.0,16.0,1
138.0,2021-11-19 11:00:00,2021,November,47,11,0,28.0,47.0,48.0,10.0,39.0,290.0,20.0,1
135.0,2021-11-19 12:00:00,2021,November,47,12,0,26.0,48.0,42.0,10.0,39.0,300.0,17.0,1
150.5,2021-11-19 13:00:00,2021,November,47,13,0,25.0,47.0,42.0,10.0,38.0,280.0,21.0,1
151.5,2021-11-19 14:00:00,2021,November,47,14,0,25.0,48.0,41.0,10.0,39.0,,13.0,1
146.25,2021-11-19 15:00:00,2021,November,47,15,0,26.0,46.0,46.0,10.0,38.0,280.0,17.0,1
143.5,2021-11-19 16:00:00,2021,November,47,16,0,26.0,46.0,46.0,10.0,38.0,300.0,15.0,1
150.0,2021-11-19 17:00:00,2021,November,47,17,0,25.0,44.0,47.0,10.0,37.0,290.0,9.0,1
164.0,2021-11-19 18:00:00,2021,November,47,18,0,25.0,43.0,49.0,10.0,36.0,310.0,15.0,1
170.25,2021-11-19 19:00:00,2021,November,47,19,0,26.0,41.0,55.0,10.0,35.0,290.0,11.0,1
177.75,2021-11-19 20:00:00,2021,November,47,20,0,25.0,40.0,55.0,10.0,34.0,290.0,14.0,1
175.25,2021-11-19 21:00:00,2021,November,47,21,0,25.0,39.0,57.0,10.0,34.0,290.0,10.0,1
180.25,2021-11-19 22:00:00,2021,November,47,22,0,25.0,37.0,62.0,10.0,33.0,320.0,8.0,1
170.75,2021-11-19 23:00:00,2021,November,47,23,0,25.0,36.0,64.0,10.0,32.0,290.0,6.0,1
171.75,2021-11-20 00:00:00,2021,November,47,0,0,22.0,36.0,57.0,10.0,31.0,330.0,6.0,1
165.25,2021-11-20 01:00:00,2021,November,47,1,0,22.0,34.0,61.0,10.0,30.0,300.0,6.0,1
148.75,2021-11-20 02:00:00,2021,November,47,2,0,22.0,34.0,61.0,10.0,30.0,300.0,5.0,1
115.5,2021-11-20 03:00:00,2021,November,47,3,0,22.0,33.0,64.0,10.0,29.0,300.0,3.0,1
111.75,2021-11-20 04:00:00,2021,November,47,4,0,23.0,31.0,72.0,10.0,28.0,240.0,5.0,1
110.25,2021-11-20 05:00:00,2021,November,47,5,0,23.0,31.0,72.0,10.0,28.0,290.0,5.0,1
115.25,2021-11-20 06:00:00,2021,November,47,6,0,24.0,30.0,79.0,10.0,28.0,280.0,5.0,1
122.5,2021-11-20 07:00:00,2021,November,47,7,0,24.0,30.0,79.0,10.0,28.0,280.0,6.0,1
132.5,2021-11-20 08:00:00,2021,November,47,8,0,24.0,34.0,67.0,10.0,30.0,280.0,5.0,1
127.0,2021-11-20 09:00:00,2021,November,47,9,0,24.0,39.0,55.0,10.0,33.0,350.0,7.0,1
118.75,2021-11-20 10:00:00,2021,November,47,10,0,21.0,41.0,45.0,10.0,34.0,360.0,8.0,1
121.0,2021-11-20 11:00:00,2021,November,47,11,0,20.0,43.0,40.0,10.0,35.0,320.0,6.0,1
124.25,2021-11-20 12:00:00,2021,November,47,12,0,19.0,45.0,35.0,10.0,36.0,0.0,0.0,1
133.0,2021-11-20 13:00:00,2021,November,47,13,0,18.0,45.0,34.0,10.0,35.0,140.0,5.0,1
143.75,2021-11-20 14:00:00,2021,November,47,14,0,21.0,44.0,40.0,10.0,35.0,110.0,7.0,1
142.25,2021-11-20 15:00:00,2021,November,47,15,0,21.0,44.0,40.0,10.0,35.0,160.0,7.0,1
150.5,2021-11-20 16:00:00,2021,November,47,16,0,23.0,43.0,45.0,10.0,35.0,160.0,9.0,1
146.25,2021-11-20 17:00:00,2021,November,47,17,0,25.0,40.0,55.0,10.0,34.0,190.0,8.0,1
157.0,2021-11-20 18:00:00,2021,November,47,18,0,25.0,37.0,62.0,10.0,33.0,200.0,6.0,1
162.5,2021-11-20 19:00:00,2021,November,47,19,0,25.0,38.0,60.0,10.0,33.0,210.0,3.0,1
166.25,2021-11-20 20:00:00,2021,November,47,20,0,24.0,37.0,59.0,10.0,32.0,240.0,3.0,1
164.75,2021-11-20 21:00:00,2021,November,47,21,0,25.0,34.0,70.0,10.0,31.0,0.0,0.0,1
171.75,2021-11-20 22:00:00,2021,November,47,22,0,27.0,33.0,78.0,10.0,31.0,0.0,0.0,1
164.25,2021-11-20 23:00:00,2021,November,47,23,0,27.0,34.0,75.0,10.0,31.0,260.0,3.0,1
156.25,2021-11-21 00:00:00,2021,November,47,0,0,27.0,33.0,78.0,10.0,31.0,0.0,0.0,1
165.5,2021-11-21 01:00:00,2021,November,47,1,0,29.0,36.0,76.0,10.0,33.0,0.0,0.0,1
151.5,2021-11-21 02:00:00,2021,November,47,2,0,31.0,37.0,79.0,10.0,35.0,0.0,0.0,1
115.25,2021-11-21 03:00:00,2021,November,47,3,0,31.0,37.0,79.0,10.0,35.0,290.0,5.0,1
113.0,2021-11-21 04:00:00,2021,November,47,4,0,32.0,37.0,82.0,10.0,35.0,0.0,0.0,1
107.5,2021-11-21 05:00:00,2021,November,47,5,0,33.0,38.0,83.0,10.0,36.0,0.0,0.0,1
110.75,2021-11-21 06:00:00,2021,November,47,6,0,34.0,39.0,82.0,10.0,37.0,0.0,0.0,1
114.0,2021-11-21 07:00:00,2021,November,47,7,0,35.0,39.0,86.0,10.0,37.0,0.0,0.0,1
114.25,2021-11-21 08:00:00,2021,November,47,8,0,36.0,40.0,86.0,10.0,38.0,0.0,0.0,1
120.0,2021-11-21 09:00:00,2021,November,47,9,0,37.0,42.0,82.0,10.0,40.0,0.0,0.0,1
123.0,2021-11-21 10:00:00,2021,November,47,10,0,39.0,47.0,74.0,10.0,43.0,0.0,0.0,1
119.0,2021-11-21 11:00:00,2021,November,47,11,0,38.0,49.0,66.0,10.0,44.0,260.0,5.0,1
122.0,2021-11-21 12:00:00,2021,November,47,12,0,39.0,50.0,66.0,10.0,45.0,210.0,3.0,1
122.25,2021-11-21 13:00:00,2021,November,47,13,0,41.0,52.0,66.0,10.0,47.0,140.0,6.0,1
122.0,2021-11-21 14:00:00,2021,November,47,14,0,43.0,54.0,67.0,10.0,49.0,170.0,7.0,1
155.25,2021-11-21 15:00:00,2021,November,47,15,0,43.0,53.0,69.0,10.0,48.0,150.0,9.0,1
148.5,2021-11-21 16:00:00,2021,November,47,16,0,44.0,54.0,69.0,10.0,49.0,200.0,8.0,1
150.5,2021-11-21 17:00:00,2021,November,47,17,0,42.0,51.0,71.0,10.0,47.0,190.0,10.0,1
155.5,2021-11-21 18:00:00,2021,November,47,18,0,43.0,49.0,80.0,10.0,46.0,190.0,6.0,1
167.25,2021-11-21 19:00:00,2021,November,47,19,0,44.0,49.0,83.0,10.0,47.0,210.0,3.0,1
162.0,2021-11-21 20:00:00,2021,November,47,20,0,44.0,49.0,83.0,10.0,47.0,160.0,5.0,1
167.25,2021-11-21 21:00:00,2021,November,47,21,0,45.0,49.0,86.0,10.0,47.0,190.0,3.0,1
170.0,2021-11-21 22:00:00,2021,November,47,22,0,46.0,50.0,86.0,10.0,48.0,170.0,5.0,1
167.5,2021-11-21 23:00:00,2021,November,47,23,0,47.0,49.0,93.0,10.0,48.0,130.0,6.0,1
161.75,2021-11-22 00:00:00,2021,November,47,0,0,49.0,52.0,89.0,10.0,50.0,180.0,8.0,1
165.0,2021-11-22 01:00:00,2021,November,47,1,0,51.0,57.0,81.0,10.0,54.0,170.0,13.0,1
139.75,2021-11-22 02:00:00,2021,November,47,2,0,54.0,57.0,90.0,10.0,55.0,180.0,11.0,1
120.0,2021-11-22 03:00:00,2021,November,47,3,0,53.0,58.0,84.0,10.0,55.0,190.0,16.0,1
114.75,2021-11-22 04:00:00,2021,November,47,4,0,54.0,58.0,87.0,10.0,56.0,190.0,22.0,1
121.5,2021-11-22 05:00:00,2021,November,47,5,0,54.0,59.0,83.0,10.0,56.0,180.0,16.0,1
122.25,2021-11-22 06:00:00,2021,November,47,6,0,54.0,57.0,90.0,5.0,55.0,230.0,13.0,1
128.0,2021-11-22 07:00:00,2021,November,47,7,0,52.0,56.0,87.0,10.0,54.0,210.0,8.0,1
134.0,2021-11-22 08:00:00,2021,November,47,8,0,51.0,55.0,87.0,10.0,53.0,220.0,8.0,1
129.5,2021-11-22 09:00:00,2021,November,47,9,0,50.0,53.0,89.0,5.0,51.0,260.0,8.0,1
131.0,2021-11-22 10:00:00,2021,November,47,10,0,50.0,52.0,93.0,5.0,51.0,280.0,6.0,1
140.0,2021-11-22 11:00:00,2021,November,47,11,0,50.0,52.0,93.0,10.0,51.0,250.0,6.0,1
138.75,2021-11-22 12:00:00,2021,November,47,12,0,49.0,53.0,86.0,10.0,51.0,250.0,9.0,1
141.5,2021-11-22 13:00:00,2021,November,47,13,0,47.0,53.0,80.0,10.0,50.0,270.0,6.0,1
140.5,2021-11-22 14:00:00,2021,November,47,14,0,44.0,53.0,72.0,10.0,49.0,300.0,8.0,1
166.5,2021-11-22 15:00:00,2021,November,47,15,0,42.0,52.0,69.0,10.0,47.0,290.0,7.0,1
153.0,2021-11-22 16:00:00,2021,November,47,16,0,40.0,51.0,66.0,10.0,46.0,300.0,9.0,1
156.5,2021-11-22 17:00:00,2021,November,47,17,0,39.0,50.0,66.0,10.0,45.0,340.0,14.0,1
157.75,2021-11-22 18:00:00,2021,November,47,18,0,35.0,47.0,63.0,10.0,42.0,310.0,10.0,1
173.0,2021-11-22 19:00:00,2021,November,47,19,0,29.0,44.0,55.0,10.0,38.0,320.0,16.0,1
172.0,2021-11-22 20:00:00,2021,November,47,20,0,26.0,43.0,51.0,10.0,36.0,320.0,15.0,1
164.25,2021-11-22 21:00:00,2021,November,47,21,0,23.0,41.0,49.0,10.0,34.0,330.0,16.0,1
165.75,2021-11-22 22:00:00,2021,November,47,22,0,22.0,39.0,50.0,10.0,33.0,320.0,10.0,1
170.75,2021-11-22 23:00:00,2021,November,47,23,0,22.0,38.0,52.0,10.0,32.0,340.0,10.0,1
172.5,2021-11-23 00:00:00,2021,November,47,0,0,22.0,37.0,54.0,10.0,32.0,320.0,10.0,1
167.0,2021-11-23 01:00:00,2021,November,47,1,0,22.0,36.0,57.0,10.0,31.0,340.0,10.0,1
137.75,2021-11-23 02:00:00,2021,November,47,2,0,22.0,35.0,59.0,10.0,30.0,320.0,10.0,1
125.5,2021-11-23 03:00:00,2021,November,47,3,0,21.0,34.0,59.0,10.0,29.0,320.0,9.0,1
118.0,2021-11-23 04:00:00,2021,November,47,4,0,21.0,33.0,61.0,10.0,29.0,340.0,7.0,1
118.5,2021-11-23 05:00:00,2021,November,47,5,0,22.0,33.0,64.0,10.0,29.0,310.0,8.0,1
125.0,2021-11-23 06:00:00,2021,November,47,6,0,22.0,34.0,61.0,10.0,30.0,310.0,9.0,1
130.0,2021-11-23 07:00:00,2021,November,47,7,0,21.0,33.0,61.0,10.0,29.0,320.0,10.0,1
126.25,2021-11-23 08:00:00,2021,November,47,8,0,21.0,34.0,59.0,10.0,29.0,340.0,11.0,1
127.75,2021-11-23 09:00:00,2021,November,47,9,0,19.0,35.0,52.0,10.0,30.0,350.0,15.0,1
128.0,2021-11-23 10:00:00,2021,November,47,10,0,18.0,36.0,48.0,10.0,30.0,10.0,16.0,1
138.25,2021-11-23 11:00:00,2021,November,47,11,0,17.0,37.0,44.0,10.0,30.0,340.0,14.0,1
133.25,2021-11-23 12:00:00,2021,November,47,12,0,16.0,39.0,39.0,10.0,31.0,330.0,11.0,1
152.5,2021-11-23 13:00:00,2021,November,47,13,0,16.0,41.0,36.0,10.0,32.0,350.0,13.0,1
142.25,2021-11-23 14:00:00,2021,November,47,14,0,14.0,41.0,33.0,10.0,32.0,330.0,16.0,1
143.25,2021-11-23 15:00:00,2021,November,47,15,0,12.0,40.0,32.0,10.0,31.0,330.0,10.0,1
140.25,2021-11-23 16:00:00,2021,November,47,16,0,11.0,39.0,31.0,10.0,30.0,320.0,20.0,1
145.75,2021-11-23 17:00:00,2021,November,47,17,0,12.0,37.0,36.0,10.0,29.0,320.0,13.0,1
158.25,2021-11-23 18:00:00,2021,November,47,18,0,14.0,35.0,42.0,10.0,28.0,320.0,10.0,1
162.0,2021-11-23 19:00:00,2021,November,47,19,0,14.0,35.0,42.0,10.0,28.0,320.0,11.0,1
163.75,2021-11-23 20:00:00,2021,November,47,20,0,14.0,33.0,45.0,10.0,27.0,330.0,11.0,1
158.25,2021-11-23 21:00:00,2021,November,47,21,0,13.0,32.0,45.0,10.0,26.0,320.0,10.0,1
162.75,2021-11-23 22:00:00,2021,November,47,22,0,14.0,31.0,49.0,10.0,26.0,340.0,10.0,1
157.75,2021-11-23 23:00:00,2021,November,47,23,0,14.0,30.0,51.0,10.0,25.0,330.0,11.0,1
152.5,2021-11-24 00:00:00,2021,November,47,0,0,14.0,29.0,54.0,10.0,24.0,330.0,13.0,1
149.75,2021-11-24 01:00:00,2021,November,47,1,0,13.0,28.0,53.0,10.0,24.0,320.0,11.0,1
134.5,2021-11-24 02:00:00,2021,November,47,2,0,11.0,28.0,49.0,10.0,23.0,320.0,8.0,1
119.25,2021-11-24 03:00:00,2021,November,47,3,0,12.0,28.0,51.0,10.0,23.0,320.0,8.0,1
118.0,2021-11-24 04:00:00,2021,November,47,4,0,12.0,27.0,53.0,10.0,23.0,310.0,9.0,1
118.75,2021-11-24 05:00:00,2021,November,47,5,0,12.0,27.0,53.0,10.0,23.0,320.0,10.0,1
120.0,2021-11-24 06:00:00,2021,November,47,6,0,13.0,27.0,55.0,10.0,23.0,320.0,9.0,1
122.75,2021-11-24 07:00:00,2021,November,47,7,0,14.0,27.0,58.0,10.0,23.0,310.0,10.0,1
128.5,2021-11-24 08:00:00,2021,November,47,8,0,14.0,30.0,51.0,10.0,25.0,310.0,15.0,1
124.0,2021-11-24 09:00:00,2021,November,47,9,0,15.0,33.0,47.0,10.0,27.0,340.0,10.0,1
121.25,2021-11-24 10:00:00,2021,November,47,10,0,15.0,36.0,42.0,10.0,29.0,330.0,16.0,1
119.0,2021-11-24 11:00:00,2021,November,47,11,0,16.0,39.0,39.0,10.0,31.0,340.0,13.0,1
124.75,2021-11-24 12:00:00,2021,November,47,12,0,14.0,40.0,35.0,10.0,31.0,310.0,13.0,1
121.25,2021-11-24 13:00:00,2021,November,47,13,0,13.0,42.0,30.0,10.0,32.0,310.0,11.0,1
118.75,2021-11-24 14:00:00,2021,November,47,14,0,11.0,43.0,27.0,10.0,32.0,330.0,11.0,1
115.0,2021-11-24 15:00:00,2021,November,47,15,0,9.0,44.0,24.0,10.0,33.0,310.0,13.0,1
112.5,2021-11-24 16:00:00,2021,November,47,16,0,7.0,43.0,22.0,10.0,32.0,310.0,13.0,1
118.0,2021-11-24 17:00:00,2021,November,47,17,0,11.0,40.0,30.0,10.0,31.0,300.0,6.0,1
119.0,2021-11-24 18:00:00,2021,November,47,18,0,11.0,38.0,33.0,10.0,29.0,290.0,3.0,1
120.25,2021-11-24 19:00:00,2021,November,47,19,0,12.0,36.0,37.0,10.0,28.0,290.0,6.0,1
121.75,2021-11-24 20:00:00,2021,November,47,20,0,10.0,38.0,31.0,10.0,29.0,290.0,10.0,1
125.25,2021-11-24 21:00:00,2021,November,47,21,0,12.0,37.0,36.0,10.0,29.0,290.0,9.0,1
122.0,2021-11-24 22:00:00,2021,November,47,22,0,14.0,36.0,40.0,10.0,29.0,290.0,9.0,1
120.5,2021-11-24 23:00:00,2021,November,47,23,0,16.0,35.0,46.0,10.0,29.0,280.0,7.0,1
113.75,2021-11-25 00:00:00,2021,November,47,0,0,16.0,32.0,52.0,10.0,27.0,230.0,3.0,1
113.75,2021-11-25 01:00:00,2021,November,47,1,0,19.0,33.0,56.0,10.0,28.0,250.0,5.0,1
114.25,2021-11-25 02:00:00,2021,November,47,2,0,20.0,34.0,56.0,10.0,29.0,280.0,9.0,1
113.5,2021-11-25 03:00:00,2021,November,47,3,0,20.0,34.0,56.0,10.0,29.0,280.0,6.0,1
111.25,2021-11-25 04:00:00,2021,November,47,4,0,21.0,34.0,59.0,10.0,29.0,270.0,3.0,1
112.75,2021-11-25 05:00:00,2021,November,47,5,0,22.0,34.0,61.0,10.0,30.0,270.0,3.0,1
115.0,2021-11-25 06:00:00,2021,November,47,6,0,22.0,33.0,64.0,10.0,29.0,270.0,5.0,1
113.0,2021-11-25 07:00:00,2021,November,47,7,0,23.0,34.0,64.0,10.0,30.0,0.0,0.0,1
111.5,2021-11-25 08:00:00,2021,November,47,8,0,26.0,38.0,62.0,10.0,33.0,270.0,5.0,1
108.75,2021-11-25 09:00:00,2021,November,47,9,0,26.0,44.0,49.0,10.0,37.0,290.0,5.0,1
108.75,2021-11-25 10:00:00,2021,November,47,10,0,26.0,51.0,38.0,10.0,41.0,270.0,5.0,1
108.75,2021-11-25 11:00:00,2021,November,47,11,0,25.0,53.0,34.0,10.0,41.0,270.0,8.0,1
109.75,2021-11-25 12:00:00,2021,November,47,12,0,24.0,55.0,30.0,10.0,42.0,270.0,9.0,1
108.5,2021-11-25 13:00:00,2021,November,47,13,0,23.0,55.0,29.0,10.0,42.0,240.0,9.0,1
108.0,2021-11-25 14:00:00,2021,November,47,14,0,24.0,56.0,29.0,10.0,43.0,250.0,6.0,1
107.75,2021-11-25 15:00:00,2021,November,47,15,0,25.0,55.0,31.0,10.0,42.0,240.0,7.0,1
109.75,2021-11-25 16:00:00,2021,November,47,16,0,26.0,54.0,34.0,10.0,42.0,0.0,0.0,1
114.25,2021-11-25 17:00:00,2021,November,47,17,0,28.0,50.0,43.0,10.0,41.0,0.0,0.0,1
118.25,2021-11-25 18:00:00,2021,November,47,18,0,28.0,47.0,48.0,10.0,39.0,0.0,0.0,1
118.25,2021-11-25 19:00:00,2021,November,47,19,0,29.0,45.0,54.0,10.0,38.0,0.0,0.0,1
114.25,2021-11-25 20:00:00,2021,November,47,20,0,28.0,47.0,48.0,10.0,39.0,0.0,0.0,1
115.5,2021-11-25 21:00:00,2021,November,47,21,0,28.0,43.0,56.0,10.0,37.0,0.0,0.0,1
116.25,2021-11-25 22:00:00,2021,November,47,22,0,28.0,46.0,50.0,10.0,39.0,250.0,8.0,1
114.5,2021-11-25 23:00:00,2021,November,47,23,0,27.0,46.0,47.0,10.0,38.0,250.0,7.0,1
111.5,2021-11-26 00:00:00,2021,November,48,0,0,27.0,47.0,46.0,10.0,39.0,240.0,7.0,1
110.5,2021-11-26 01:00:00,2021,November,48,1,0,28.0,47.0,48.0,10.0,39.0,250.0,7.0,1
108.5,2021-11-26 02:00:00,2021,November,48,2,0,29.0,47.0,50.0,10.0,39.0,250.0,7.0,1
108.75,2021-11-26 03:00:00,2021,November,48,3,0,29.0,46.0,51.0,10.0,39.0,260.0,8.0,1
106.75,2021-11-26 04:00:00,2021,November,48,4,0,36.0,43.0,76.0,10.0,40.0,240.0,5.0,1
107.5,2021-11-26 05:00:00,2021,November,48,5,0,38.0,42.0,85.0,10.0,40.0,220.0,5.0,1
109.25,2021-11-26 06:00:00,2021,November,48,6,0,39.0,43.0,86.0,10.0,41.0,0.0,0.0,1
108.75,2021-11-26 07:00:00,2021,November,48,7,0,39.0,42.0,89.0,10.0,41.0,0.0,0.0,1
109.25,2021-11-26 08:00:00,2021,November,48,8,0,41.0,42.0,96.0,5.0,42.0,0.0,0.0,1
111.5,2021-11-26 09:00:00,2021,November,48,9,0,41.0,43.0,93.0,5.0,42.0,240.0,6.0,1
111.25,2021-11-26 10:00:00,2021,November,48,10,0,43.0,45.0,93.0,6.0,44.0,230.0,6.0,1
115.5,2021-11-26 11:00:00,2021,November,48,11,0,43.0,45.0,93.0,7.0,44.0,240.0,5.0,1
138.25,2021-11-26 12:00:00,2021,November,48,12,0,45.0,47.0,93.0,7.0,46.0,260.0,5.0,1
125.5,2021-11-26 13:00:00,2021,November,48,13,0,43.0,47.0,86.0,10.0,45.0,260.0,9.0,1
114.5,2021-11-26 14:00:00,2021,November,48,14,0,40.0,45.0,83.0,10.0,43.0,290.0,9.0,1
113.75,2021-11-26 15:00:00,2021,November,48,15,0,35.0,44.0,71.0,10.0,40.0,300.0,15.0,1
115.25,2021-11-26 16:00:00,2021,November,48,16,0,33.0,42.0,71.0,10.0,38.0,290.0,20.0,1
